feature,label,boundary
/TCG-15/features/subject_4_instance_68.npy,/TCG-15/gt_arr/subject_4_instance_68.npy,/TCG-15/gt_boundary_arr/subject_4_instance_68.npy
/TCG-15/features/subject_4_instance_69.npy,/TCG-15/gt_arr/subject_4_instance_69.npy,/TCG-15/gt_boundary_arr/subject_4_instance_69.npy
/TCG-15/features/subject_4_instance_71.npy,/TCG-15/gt_arr/subject_4_instance_71.npy,/TCG-15/gt_boundary_arr/subject_4_instance_71.npy
/TCG-15/features/subject_4_instance_72.npy,/TCG-15/gt_arr/subject_4_instance_72.npy,/TCG-15/gt_boundary_arr/subject_4_instance_72.npy
/TCG-15/features/subject_4_instance_73.npy,/TCG-15/gt_arr/subject_4_instance_73.npy,/TCG-15/gt_boundary_arr/subject_4_instance_73.npy
/TCG-15/features/subject_4_instance_74.npy,/TCG-15/gt_arr/subject_4_instance_74.npy,/TCG-15/gt_boundary_arr/subject_4_instance_74.npy
/TCG-15/features/subject_4_instance_75.npy,/TCG-15/gt_arr/subject_4_instance_75.npy,/TCG-15/gt_boundary_arr/subject_4_instance_75.npy
/TCG-15/features/subject_4_instance_76.npy,/TCG-15/gt_arr/subject_4_instance_76.npy,/TCG-15/gt_boundary_arr/subject_4_instance_76.npy
/TCG-15/features/subject_4_instance_77.npy,/TCG-15/gt_arr/subject_4_instance_77.npy,/TCG-15/gt_boundary_arr/subject_4_instance_77.npy
/TCG-15/features/subject_4_instance_78.npy,/TCG-15/gt_arr/subject_4_instance_78.npy,/TCG-15/gt_boundary_arr/subject_4_instance_78.npy
/TCG-15/features/subject_4_instance_79.npy,/TCG-15/gt_arr/subject_4_instance_79.npy,/TCG-15/gt_boundary_arr/subject_4_instance_79.npy
/TCG-15/features/subject_4_instance_81.npy,/TCG-15/gt_arr/subject_4_instance_81.npy,/TCG-15/gt_boundary_arr/subject_4_instance_81.npy
/TCG-15/features/subject_4_instance_82.npy,/TCG-15/gt_arr/subject_4_instance_82.npy,/TCG-15/gt_boundary_arr/subject_4_instance_82.npy
/TCG-15/features/subject_4_instance_83.npy,/TCG-15/gt_arr/subject_4_instance_83.npy,/TCG-15/gt_boundary_arr/subject_4_instance_83.npy
/TCG-15/features/subject_4_instance_84.npy,/TCG-15/gt_arr/subject_4_instance_84.npy,/TCG-15/gt_boundary_arr/subject_4_instance_84.npy
/TCG-15/features/subject_4_instance_85.npy,/TCG-15/gt_arr/subject_4_instance_85.npy,/TCG-15/gt_boundary_arr/subject_4_instance_85.npy
/TCG-15/features/subject_4_instance_86.npy,/TCG-15/gt_arr/subject_4_instance_86.npy,/TCG-15/gt_boundary_arr/subject_4_instance_86.npy
/TCG-15/features/subject_4_instance_87.npy,/TCG-15/gt_arr/subject_4_instance_87.npy,/TCG-15/gt_boundary_arr/subject_4_instance_87.npy
/TCG-15/features/subject_4_instance_88.npy,/TCG-15/gt_arr/subject_4_instance_88.npy,/TCG-15/gt_boundary_arr/subject_4_instance_88.npy
/TCG-15/features/subject_4_instance_89.npy,/TCG-15/gt_arr/subject_4_instance_89.npy,/TCG-15/gt_boundary_arr/subject_4_instance_89.npy
/TCG-15/features/subject_4_instance_91.npy,/TCG-15/gt_arr/subject_4_instance_91.npy,/TCG-15/gt_boundary_arr/subject_4_instance_91.npy
/TCG-15/features/subject_4_instance_92.npy,/TCG-15/gt_arr/subject_4_instance_92.npy,/TCG-15/gt_boundary_arr/subject_4_instance_92.npy
/TCG-15/features/subject_4_instance_93.npy,/TCG-15/gt_arr/subject_4_instance_93.npy,/TCG-15/gt_boundary_arr/subject_4_instance_93.npy
/TCG-15/features/subject_4_instance_94.npy,/TCG-15/gt_arr/subject_4_instance_94.npy,/TCG-15/gt_boundary_arr/subject_4_instance_94.npy
/TCG-15/features/subject_4_instance_95.npy,/TCG-15/gt_arr/subject_4_instance_95.npy,/TCG-15/gt_boundary_arr/subject_4_instance_95.npy
/TCG-15/features/subject_4_instance_96.npy,/TCG-15/gt_arr/subject_4_instance_96.npy,/TCG-15/gt_boundary_arr/subject_4_instance_96.npy
/TCG-15/features/subject_4_instance_97.npy,/TCG-15/gt_arr/subject_4_instance_97.npy,/TCG-15/gt_boundary_arr/subject_4_instance_97.npy
/TCG-15/features/subject_4_instance_98.npy,/TCG-15/gt_arr/subject_4_instance_98.npy,/TCG-15/gt_boundary_arr/subject_4_instance_98.npy
/TCG-15/features/subject_4_instance_99.npy,/TCG-15/gt_arr/subject_4_instance_99.npy,/TCG-15/gt_boundary_arr/subject_4_instance_99.npy
/TCG-15/features/subject_4_instance_101.npy,/TCG-15/gt_arr/subject_4_instance_101.npy,/TCG-15/gt_boundary_arr/subject_4_instance_101.npy
/TCG-15/features/subject_4_instance_102.npy,/TCG-15/gt_arr/subject_4_instance_102.npy,/TCG-15/gt_boundary_arr/subject_4_instance_102.npy
/TCG-15/features/subject_4_instance_103.npy,/TCG-15/gt_arr/subject_4_instance_103.npy,/TCG-15/gt_boundary_arr/subject_4_instance_103.npy
/TCG-15/features/subject_4_instance_104.npy,/TCG-15/gt_arr/subject_4_instance_104.npy,/TCG-15/gt_boundary_arr/subject_4_instance_104.npy
/TCG-15/features/subject_4_instance_105.npy,/TCG-15/gt_arr/subject_4_instance_105.npy,/TCG-15/gt_boundary_arr/subject_4_instance_105.npy
/TCG-15/features/subject_4_instance_106.npy,/TCG-15/gt_arr/subject_4_instance_106.npy,/TCG-15/gt_boundary_arr/subject_4_instance_106.npy
/TCG-15/features/subject_4_instance_107.npy,/TCG-15/gt_arr/subject_4_instance_107.npy,/TCG-15/gt_boundary_arr/subject_4_instance_107.npy
/TCG-15/features/subject_4_instance_108.npy,/TCG-15/gt_arr/subject_4_instance_108.npy,/TCG-15/gt_boundary_arr/subject_4_instance_108.npy
/TCG-15/features/subject_4_instance_109.npy,/TCG-15/gt_arr/subject_4_instance_109.npy,/TCG-15/gt_boundary_arr/subject_4_instance_109.npy
/TCG-15/features/subject_1_instance_10.npy,/TCG-15/gt_arr/subject_1_instance_10.npy,/TCG-15/gt_boundary_arr/subject_1_instance_10.npy
/TCG-15/features/subject_1_instance_20.npy,/TCG-15/gt_arr/subject_1_instance_20.npy,/TCG-15/gt_boundary_arr/subject_1_instance_20.npy
/TCG-15/features/subject_1_instance_30.npy,/TCG-15/gt_arr/subject_1_instance_30.npy,/TCG-15/gt_boundary_arr/subject_1_instance_30.npy
/TCG-15/features/subject_1_instance_40.npy,/TCG-15/gt_arr/subject_1_instance_40.npy,/TCG-15/gt_boundary_arr/subject_1_instance_40.npy
/TCG-15/features/subject_1_instance_50.npy,/TCG-15/gt_arr/subject_1_instance_50.npy,/TCG-15/gt_boundary_arr/subject_1_instance_50.npy
/TCG-15/features/subject_1_instance_60.npy,/TCG-15/gt_arr/subject_1_instance_60.npy,/TCG-15/gt_boundary_arr/subject_1_instance_60.npy
/TCG-15/features/subject_1_instance_70.npy,/TCG-15/gt_arr/subject_1_instance_70.npy,/TCG-15/gt_boundary_arr/subject_1_instance_70.npy
/TCG-15/features/subject_1_instance_80.npy,/TCG-15/gt_arr/subject_1_instance_80.npy,/TCG-15/gt_boundary_arr/subject_1_instance_80.npy
/TCG-15/features/subject_1_instance_90.npy,/TCG-15/gt_arr/subject_1_instance_90.npy,/TCG-15/gt_boundary_arr/subject_1_instance_90.npy
/TCG-15/features/subject_1_instance_100.npy,/TCG-15/gt_arr/subject_1_instance_100.npy,/TCG-15/gt_boundary_arr/subject_1_instance_100.npy
/TCG-15/features/subject_1_instance_110.npy,/TCG-15/gt_arr/subject_1_instance_110.npy,/TCG-15/gt_boundary_arr/subject_1_instance_110.npy
/TCG-15/features/subject_2_instance_10.npy,/TCG-15/gt_arr/subject_2_instance_10.npy,/TCG-15/gt_boundary_arr/subject_2_instance_10.npy
/TCG-15/features/subject_2_instance_20.npy,/TCG-15/gt_arr/subject_2_instance_20.npy,/TCG-15/gt_boundary_arr/subject_2_instance_20.npy
/TCG-15/features/subject_2_instance_30.npy,/TCG-15/gt_arr/subject_2_instance_30.npy,/TCG-15/gt_boundary_arr/subject_2_instance_30.npy
/TCG-15/features/subject_2_instance_40.npy,/TCG-15/gt_arr/subject_2_instance_40.npy,/TCG-15/gt_boundary_arr/subject_2_instance_40.npy
/TCG-15/features/subject_2_instance_50.npy,/TCG-15/gt_arr/subject_2_instance_50.npy,/TCG-15/gt_boundary_arr/subject_2_instance_50.npy
/TCG-15/features/subject_2_instance_60.npy,/TCG-15/gt_arr/subject_2_instance_60.npy,/TCG-15/gt_boundary_arr/subject_2_instance_60.npy
/TCG-15/features/subject_2_instance_70.npy,/TCG-15/gt_arr/subject_2_instance_70.npy,/TCG-15/gt_boundary_arr/subject_2_instance_70.npy
/TCG-15/features/subject_2_instance_80.npy,/TCG-15/gt_arr/subject_2_instance_80.npy,/TCG-15/gt_boundary_arr/subject_2_instance_80.npy
/TCG-15/features/subject_2_instance_90.npy,/TCG-15/gt_arr/subject_2_instance_90.npy,/TCG-15/gt_boundary_arr/subject_2_instance_90.npy
/TCG-15/features/subject_2_instance_100.npy,/TCG-15/gt_arr/subject_2_instance_100.npy,/TCG-15/gt_boundary_arr/subject_2_instance_100.npy
/TCG-15/features/subject_2_instance_110.npy,/TCG-15/gt_arr/subject_2_instance_110.npy,/TCG-15/gt_boundary_arr/subject_2_instance_110.npy
/TCG-15/features/subject_3_instance_10.npy,/TCG-15/gt_arr/subject_3_instance_10.npy,/TCG-15/gt_boundary_arr/subject_3_instance_10.npy
/TCG-15/features/subject_3_instance_20.npy,/TCG-15/gt_arr/subject_3_instance_20.npy,/TCG-15/gt_boundary_arr/subject_3_instance_20.npy
/TCG-15/features/subject_3_instance_30.npy,/TCG-15/gt_arr/subject_3_instance_30.npy,/TCG-15/gt_boundary_arr/subject_3_instance_30.npy
/TCG-15/features/subject_3_instance_40.npy,/TCG-15/gt_arr/subject_3_instance_40.npy,/TCG-15/gt_boundary_arr/subject_3_instance_40.npy
/TCG-15/features/subject_3_instance_50.npy,/TCG-15/gt_arr/subject_3_instance_50.npy,/TCG-15/gt_boundary_arr/subject_3_instance_50.npy
/TCG-15/features/subject_3_instance_60.npy,/TCG-15/gt_arr/subject_3_instance_60.npy,/TCG-15/gt_boundary_arr/subject_3_instance_60.npy
/TCG-15/features/subject_3_instance_70.npy,/TCG-15/gt_arr/subject_3_instance_70.npy,/TCG-15/gt_boundary_arr/subject_3_instance_70.npy
/TCG-15/features/subject_3_instance_80.npy,/TCG-15/gt_arr/subject_3_instance_80.npy,/TCG-15/gt_boundary_arr/subject_3_instance_80.npy
/TCG-15/features/subject_3_instance_90.npy,/TCG-15/gt_arr/subject_3_instance_90.npy,/TCG-15/gt_boundary_arr/subject_3_instance_90.npy
/TCG-15/features/subject_3_instance_100.npy,/TCG-15/gt_arr/subject_3_instance_100.npy,/TCG-15/gt_boundary_arr/subject_3_instance_100.npy
/TCG-15/features/subject_3_instance_110.npy,/TCG-15/gt_arr/subject_3_instance_110.npy,/TCG-15/gt_boundary_arr/subject_3_instance_110.npy
/TCG-15/features/subject_4_instance_10.npy,/TCG-15/gt_arr/subject_4_instance_10.npy,/TCG-15/gt_boundary_arr/subject_4_instance_10.npy
/TCG-15/features/subject_4_instance_20.npy,/TCG-15/gt_arr/subject_4_instance_20.npy,/TCG-15/gt_boundary_arr/subject_4_instance_20.npy
/TCG-15/features/subject_4_instance_30.npy,/TCG-15/gt_arr/subject_4_instance_30.npy,/TCG-15/gt_boundary_arr/subject_4_instance_30.npy
/TCG-15/features/subject_4_instance_40.npy,/TCG-15/gt_arr/subject_4_instance_40.npy,/TCG-15/gt_boundary_arr/subject_4_instance_40.npy
/TCG-15/features/subject_4_instance_50.npy,/TCG-15/gt_arr/subject_4_instance_50.npy,/TCG-15/gt_boundary_arr/subject_4_instance_50.npy
/TCG-15/features/subject_4_instance_60.npy,/TCG-15/gt_arr/subject_4_instance_60.npy,/TCG-15/gt_boundary_arr/subject_4_instance_60.npy
/TCG-15/features/subject_4_instance_70.npy,/TCG-15/gt_arr/subject_4_instance_70.npy,/TCG-15/gt_boundary_arr/subject_4_instance_70.npy
/TCG-15/features/subject_4_instance_80.npy,/TCG-15/gt_arr/subject_4_instance_80.npy,/TCG-15/gt_boundary_arr/subject_4_instance_80.npy
/TCG-15/features/subject_4_instance_90.npy,/TCG-15/gt_arr/subject_4_instance_90.npy,/TCG-15/gt_boundary_arr/subject_4_instance_90.npy
/TCG-15/features/subject_4_instance_100.npy,/TCG-15/gt_arr/subject_4_instance_100.npy,/TCG-15/gt_boundary_arr/subject_4_instance_100.npy
/TCG-15/features/subject_4_instance_110.npy,/TCG-15/gt_arr/subject_4_instance_110.npy,/TCG-15/gt_boundary_arr/subject_4_instance_110.npy
